Absorption and Emission cross sections are only a function of host glass composition,,
Fiber used for Measurement (for data traceability purposes):,,
Fiber ID: 14-A2443-00-3B-16-05A,,
Part Number: FUD-7229 (LMA-YDF-20/400-IX Optical Fiber),,
Yb absorption and emission Cross-Sections for Gen IX glass,,
m,m^2,m^2
8.6400E-07,1.1300E-25,0.0000E+00
8.6420E-07,1.1300E-25,0.0000E+00
8.6440E-07,1.1700E-25,0.0000E+00
8.6460E-07,1.1800E-25,0.0000E+00
8.6480E-07,1.1800E-25,0.0000E+00
8.6500E-07,1.1800E-25,0.0000E+00
8.6520E-07,1.2000E-25,0.0000E+00
8.6540E-07,1.2100E-25,0.0000E+00
8.6560E-07,1.2300E-25,0.0000E+00
8.6580E-07,1.2400E-25,0.0000E+00
8.6600E-07,1.2600E-25,0.0000E+00
8.6620E-07,1.2700E-25,0.0000E+00
8.6640E-07,1.2700E-25,0.0000E+00
8.6660E-07,1.2900E-25,0.0000E+00
8.6680E-07,1.3000E-25,0.0000E+00
8.6700E-07,1.3000E-25,0.0000E+00
8.6720E-07,1.3500E-25,0.0000E+00
8.6740E-07,1.3500E-25,0.0000E+00
8.6760E-07,1.3700E-25,0.0000E+00
8.6780E-07,1.3800E-25,0.0000E+00
8.6800E-07,1.4000E-25,0.0000E+00
8.6820E-07,1.4100E-25,0.0000E+00
8.6840E-07,1.4100E-25,0.0000E+00
8.6860E-07,1.4300E-25,0.0000E+00
8.6880E-07,1.4600E-25,0.0000E+00
8.6900E-07,1.4600E-25,0.0000E+00
8.6920E-07,1.4900E-25,0.0000E+00
8.6940E-07,1.4900E-25,0.0000E+00
8.6960E-07,1.5200E-25,0.0000E+00
8.6980E-07,1.5400E-25,0.0000E+00
8.7000E-07,1.5500E-25,0.0000E+00
8.7020E-07,1.5500E-25,0.0000E+00
8.7040E-07,1.5800E-25,0.0000E+00
8.7060E-07,1.6000E-25,0.0000E+00
8.7080E-07,1.6100E-25,0.0000E+00
8.7100E-07,1.6300E-25,0.0000E+00
8.7120E-07,1.6600E-25,0.0000E+00
8.7140E-07,1.6900E-25,0.0000E+00
8.7160E-07,1.6900E-25,0.0000E+00
8.7180E-07,1.7100E-25,0.0000E+00
8.7200E-07,1.7400E-25,0.0000E+00
8.7220E-07,1.7500E-25,0.0000E+00
8.7240E-07,1.7700E-25,0.0000E+00
8.7260E-07,1.7800E-25,0.0000E+00
8.7280E-07,1.8000E-25,0.0000E+00
8.7300E-07,1.8200E-25,0.0000E+00
8.7320E-07,1.8500E-25,0.0000E+00
8.7340E-07,1.8600E-25,0.0000E+00
8.7360E-07,1.8600E-25,0.0000E+00
8.7380E-07,1.8900E-25,1.0000E-27
8.7400E-07,1.9200E-25,1.0000E-27
8.7420E-07,1.9600E-25,1.0000E-27
8.7440E-07,1.9700E-25,1.0000E-27
8.7460E-07,2.0000E-25,1.0000E-27
8.7480E-07,2.0200E-25,1.0000E-27
8.7500E-07,2.0200E-25,1.0000E-27
8.7520E-07,2.0300E-25,1.0000E-27
8.7540E-07,2.0600E-25,1.0000E-27
8.7560E-07,2.0800E-25,1.0000E-27
8.7580E-07,2.1100E-25,1.0000E-27
8.7600E-07,2.1300E-25,1.0000E-27
8.7620E-07,2.1400E-25,1.0000E-27
8.7640E-07,2.1600E-25,1.0000E-27
8.7660E-07,2.1900E-25,1.0000E-27
8.7680E-07,2.1900E-25,1.0000E-27
8.7700E-07,2.2200E-25,1.0000E-27
8.7720E-07,2.2500E-25,1.0000E-27
8.7740E-07,2.2600E-25,1.0000E-27
8.7760E-07,2.3000E-25,1.0000E-27
8.7780E-07,2.3100E-25,1.0000E-27
8.7800E-07,2.3400E-25,1.0000E-27
8.7820E-07,2.3600E-25,1.0000E-27
8.7840E-07,2.3700E-25,1.0000E-27
8.7860E-07,2.4000E-25,1.0000E-27
8.7880E-07,2.4000E-25,1.0000E-27
8.7900E-07,2.4400E-25,1.0000E-27
8.7920E-07,2.4700E-25,1.0000E-27
8.7940E-07,2.4800E-25,1.0000E-27
8.7960E-07,2.5000E-25,1.0000E-27
8.7980E-07,2.5300E-25,1.0000E-27
8.8000E-07,2.5400E-25,1.0000E-27
8.8020E-07,2.5700E-25,1.0000E-27
8.8040E-07,2.6100E-25,1.0000E-27
8.8060E-07,2.6200E-25,1.0000E-27
8.8080E-07,2.6500E-25,1.0000E-27
8.8100E-07,2.6700E-25,1.0000E-27
8.8120E-07,2.7000E-25,1.0000E-27
8.8140E-07,2.7000E-25,1.0000E-27
8.8160E-07,2.7300E-25,1.0000E-27
8.8180E-07,2.7600E-25,1.0000E-27
8.8200E-07,2.7900E-25,1.0000E-27
8.8220E-07,2.8100E-25,1.0000E-27
8.8240E-07,2.8200E-25,1.0000E-27
8.8260E-07,2.8500E-25,1.0000E-27
8.8280E-07,2.8800E-25,1.0000E-27
8.8300E-07,2.9200E-25,1.0000E-27
8.8320E-07,2.9200E-25,1.0000E-27
8.8340E-07,2.9600E-25,1.0000E-27
8.8360E-07,3.0000E-25,2.0000E-27
8.8380E-07,3.0400E-25,2.0000E-27
8.8400E-07,3.0600E-25,2.0000E-27
8.8420E-07,3.1000E-25,2.0000E-27
8.8440E-07,3.1000E-25,2.0000E-27
8.8460E-07,3.1400E-25,2.0000E-27
8.8480E-07,3.1800E-25,2.0000E-27
8.8500E-07,3.2000E-25,2.0000E-27
8.8520E-07,3.2300E-25,2.0000E-27
8.8540E-07,3.2600E-25,2.0000E-27
8.8560E-07,3.3000E-25,2.0000E-27
8.8580E-07,3.3300E-25,2.0000E-27
8.8600E-07,3.3400E-25,2.0000E-27
8.8620E-07,3.3700E-25,2.0000E-27
8.8640E-07,3.4100E-25,2.0000E-27
8.8660E-07,3.4400E-25,2.0000E-27
8.8680E-07,3.4500E-25,2.0000E-27
8.8700E-07,3.4900E-25,2.0000E-27
8.8720E-07,3.5500E-25,2.0000E-27
8.8740E-07,3.5700E-25,2.0000E-27
8.8760E-07,3.5900E-25,2.0000E-27
8.8780E-07,3.6200E-25,2.0000E-27
8.8800E-07,3.6500E-25,2.0000E-27
8.8820E-07,3.6800E-25,2.0000E-27
8.8840E-07,3.7300E-25,3.0000E-27
8.8860E-07,3.7500E-25,3.0000E-27
8.8880E-07,3.7800E-25,3.0000E-27
8.8900E-07,3.8000E-25,3.0000E-27
8.8920E-07,3.8300E-25,3.0000E-27
8.8940E-07,3.8600E-25,3.0000E-27
8.8960E-07,3.8800E-25,3.0000E-27
8.8980E-07,3.9100E-25,3.0000E-27
8.9000E-07,3.9300E-25,3.0000E-27
8.9020E-07,3.9600E-25,3.0000E-27
8.9040E-07,3.9900E-25,3.0000E-27
8.9060E-07,4.0100E-25,3.0000E-27
8.9080E-07,4.0400E-25,3.0000E-27
8.9100E-07,4.0600E-25,3.0000E-27
8.9120E-07,4.1000E-25,3.0000E-27
8.9140E-07,4.1200E-25,3.0000E-27
8.9160E-07,4.1400E-25,3.0000E-27
8.9180E-07,4.1600E-25,3.0000E-27
8.9200E-07,4.2000E-25,4.0000E-27
8.9220E-07,4.2300E-25,4.0000E-27
8.9240E-07,4.2500E-25,4.0000E-27
8.9260E-07,4.2700E-25,4.0000E-27
8.9280E-07,4.2900E-25,4.0000E-27
8.9300E-07,4.3400E-25,4.0000E-27
8.9320E-07,4.3700E-25,4.0000E-27
8.9340E-07,4.4000E-25,4.0000E-27
8.9360E-07,4.4300E-25,4.0000E-27
8.9380E-07,4.4600E-25,4.0000E-27
8.9400E-07,4.5000E-25,4.0000E-27
8.9420E-07,4.5200E-25,4.0000E-27
8.9440E-07,4.5400E-25,4.0000E-27
8.9460E-07,4.5800E-25,5.0000E-27
8.9480E-07,4.6200E-25,5.0000E-27
8.9500E-07,4.6200E-25,5.0000E-27
8.9520E-07,4.6600E-25,5.0000E-27
8.9540E-07,4.6800E-25,5.0000E-27
8.9560E-07,4.7200E-25,5.0000E-27
8.9580E-07,4.7700E-25,5.0000E-27
8.9600E-07,4.8000E-25,5.0000E-27
8.9620E-07,4.8300E-25,5.0000E-27
8.9640E-07,4.8500E-25,5.0000E-27
8.9660E-07,4.9000E-25,6.0000E-27
8.9680E-07,4.9400E-25,6.0000E-27
8.9700E-07,4.9600E-25,6.0000E-27
8.9720E-07,5.0000E-25,6.0000E-27
8.9740E-07,5.0200E-25,6.0000E-27
8.9760E-07,5.0700E-25,6.0000E-27
8.9780E-07,5.0900E-25,6.0000E-27
8.9800E-07,5.1400E-25,6.0000E-27
8.9820E-07,5.1700E-25,6.0000E-27
8.9840E-07,5.2200E-25,7.0000E-27
8.9860E-07,5.2300E-25,7.0000E-27
8.9880E-07,5.2700E-25,7.0000E-27
8.9900E-07,5.3000E-25,7.0000E-27
8.9920E-07,5.3300E-25,7.0000E-27
8.9940E-07,5.3800E-25,7.0000E-27
8.9960E-07,5.4100E-25,7.0000E-27
8.9980E-07,5.4500E-25,7.0000E-27
9.0000E-07,5.4800E-25,8.0000E-27
9.0020E-07,5.5100E-25,8.0000E-27
9.0040E-07,5.5400E-25,8.0000E-27
9.0060E-07,5.5800E-25,8.0000E-27
9.0080E-07,5.6100E-25,8.0000E-27
9.0100E-07,5.6400E-25,8.0000E-27
9.0120E-07,5.6900E-25,8.0000E-27
9.0140E-07,5.7200E-25,9.0000E-27
9.0160E-07,5.7500E-25,9.0000E-27
9.0180E-07,5.7800E-25,9.0000E-27
9.0200E-07,5.8100E-25,9.0000E-27
9.0220E-07,5.8600E-25,9.0000E-27
9.0240E-07,5.8700E-25,9.0000E-27
9.0260E-07,5.9200E-25,1.0000E-26
9.0280E-07,5.9400E-25,1.0000E-26
9.0300E-07,5.9700E-25,1.0000E-26
9.0320E-07,6.0000E-25,1.0000E-26
9.0340E-07,6.0200E-25,1.0000E-26
9.0360E-07,6.0500E-25,1.0000E-26
9.0380E-07,6.1000E-25,1.1000E-26
9.0400E-07,6.1300E-25,1.1000E-26
9.0420E-07,6.1600E-25,1.1000E-26
9.0440E-07,6.1600E-25,1.1000E-26
9.0460E-07,6.1900E-25,1.1000E-26
9.0480E-07,6.2300E-25,1.1000E-26
9.0500E-07,6.2600E-25,1.2000E-26
9.0520E-07,6.2600E-25,1.2000E-26
9.0540E-07,6.3100E-25,1.2000E-26
9.0560E-07,6.3200E-25,1.2000E-26
9.0580E-07,6.3400E-25,1.2000E-26
9.0600E-07,6.3900E-25,1.3000E-26
9.0620E-07,6.4100E-25,1.3000E-26
9.0640E-07,6.4200E-25,1.3000E-26
9.0660E-07,6.4600E-25,1.3000E-26
9.0680E-07,6.4800E-25,1.3000E-26
9.0700E-07,6.5100E-25,1.4000E-26
9.0720E-07,6.5100E-25,1.4000E-26
9.0740E-07,6.5400E-25,1.4000E-26
9.0760E-07,6.5500E-25,1.4000E-26
9.0780E-07,6.6000E-25,1.5000E-26
9.0800E-07,6.6100E-25,1.5000E-26
9.0820E-07,6.6400E-25,1.5000E-26
9.0840E-07,6.6700E-25,1.5000E-26
9.0860E-07,6.6700E-25,1.5000E-26
9.0880E-07,6.6900E-25,1.6000E-26
9.0900E-07,6.7200E-25,1.6000E-26
9.0920E-07,6.7400E-25,1.6000E-26
9.0940E-07,6.7700E-25,1.6000E-26
9.0960E-07,6.7700E-25,1.7000E-26
9.0980E-07,6.8000E-25,1.7000E-26
9.1000E-07,6.8000E-25,1.7000E-26
9.1020E-07,6.8300E-25,1.7000E-26
9.1040E-07,6.8400E-25,1.8000E-26
9.1060E-07,6.8500E-25,1.8000E-26
9.1080E-07,6.8700E-25,1.8000E-26
9.1100E-07,6.8800E-25,1.8000E-26
9.1120E-07,6.8900E-25,1.9000E-26
9.1140E-07,6.9100E-25,1.9000E-26
9.1160E-07,6.9300E-25,1.9000E-26
9.1180E-07,6.9500E-25,1.9000E-26
9.1200E-07,6.9400E-25,2.0000E-26
9.1220E-07,6.9800E-25,2.0000E-26
9.1240E-07,6.9800E-25,2.0000E-26
9.1260E-07,7.0100E-25,2.1000E-26
9.1280E-07,7.0100E-25,2.1000E-26
9.1300E-07,7.0100E-25,2.1000E-26
9.1320E-07,7.0200E-25,2.1000E-26
9.1340E-07,7.0200E-25,2.2000E-26
9.1360E-07,7.0600E-25,2.2000E-26
9.1380E-07,7.0400E-25,2.2000E-26
9.1400E-07,7.0600E-25,2.3000E-26
9.1420E-07,7.0800E-25,2.3000E-26
9.1440E-07,7.0700E-25,2.3000E-26
9.1460E-07,7.0700E-25,2.3000E-26
9.1480E-07,7.1000E-25,2.4000E-26
9.1500E-07,7.1000E-25,2.4000E-26
9.1520E-07,7.1000E-25,2.4000E-26
9.1540E-07,7.0900E-25,2.5000E-26
9.1560E-07,7.1100E-25,2.5000E-26
9.1580E-07,7.1200E-25,2.5000E-26
9.1600E-07,7.1200E-25,2.6000E-26
9.1620E-07,7.1200E-25,2.6000E-26
9.1640E-07,7.1200E-25,2.6000E-26
9.1660E-07,7.1100E-25,2.6000E-26
9.1680E-07,7.0900E-25,2.7000E-26
9.1700E-07,7.1200E-25,2.7000E-26
9.1720E-07,7.0900E-25,2.7000E-26
9.1740E-07,7.1100E-25,2.8000E-26
9.1760E-07,7.1000E-25,2.8000E-26
9.1780E-07,7.0900E-25,2.8000E-26
9.1800E-07,7.1000E-25,2.9000E-26
9.1820E-07,7.1000E-25,2.9000E-26
9.1840E-07,7.0900E-25,2.9000E-26
9.1860E-07,7.0600E-25,2.9000E-26
9.1880E-07,7.0700E-25,3.0000E-26
9.1900E-07,7.0700E-25,3.0000E-26
9.1920E-07,7.0500E-25,3.0000E-26
9.1940E-07,7.0600E-25,3.1000E-26
9.1960E-07,7.0300E-25,3.1000E-26
9.1980E-07,7.0200E-25,3.1000E-26
9.2000E-07,7.0000E-25,3.2000E-26
9.2020E-07,6.9900E-25,3.2000E-26
9.2040E-07,6.9800E-25,3.2000E-26
9.2060E-07,6.9700E-25,3.3000E-26
9.2080E-07,6.9500E-25,3.3000E-26
9.2100E-07,6.9500E-25,3.3000E-26
9.2120E-07,6.9500E-25,3.4000E-26
9.2140E-07,6.9200E-25,3.4000E-26
9.2160E-07,6.8900E-25,3.4000E-26
9.2180E-07,6.9000E-25,3.5000E-26
9.2200E-07,6.8600E-25,3.5000E-26
9.2220E-07,6.8600E-25,3.5000E-26
9.2240E-07,6.8300E-25,3.6000E-26
9.2260E-07,6.8300E-25,3.6000E-26
9.2280E-07,6.8000E-25,3.6000E-26
9.2300E-07,6.7800E-25,3.7000E-26
9.2320E-07,6.7600E-25,3.7000E-26
9.2340E-07,6.7500E-25,3.7000E-26
9.2360E-07,6.7200E-25,3.7000E-26
9.2380E-07,6.7000E-25,3.8000E-26
9.2400E-07,6.6700E-25,3.8000E-26
9.2420E-07,6.6600E-25,3.8000E-26
9.2440E-07,6.6200E-25,3.9000E-26
9.2460E-07,6.6100E-25,3.9000E-26
9.2480E-07,6.5900E-25,3.9000E-26
9.2500E-07,6.5600E-25,4.0000E-26
9.2520E-07,6.5600E-25,4.0000E-26
9.2540E-07,6.5200E-25,4.0000E-26
9.2560E-07,6.5000E-25,4.1000E-26
9.2580E-07,6.4800E-25,4.1000E-26
9.2600E-07,6.4400E-25,4.1000E-26
9.2620E-07,6.4200E-25,4.2000E-26
9.2640E-07,6.3900E-25,4.2000E-26
9.2660E-07,6.3800E-25,4.2000E-26
9.2680E-07,6.3400E-25,4.3000E-26
9.2700E-07,6.3300E-25,4.3000E-26
9.2720E-07,6.2800E-25,4.3000E-26
9.2740E-07,6.2700E-25,4.3000E-26
9.2760E-07,6.2500E-25,4.4000E-26
9.2780E-07,6.2200E-25,4.4000E-26
9.2800E-07,6.1900E-25,4.4000E-26
9.2820E-07,6.1600E-25,4.5000E-26
9.2840E-07,6.1300E-25,4.5000E-26
9.2860E-07,6.1000E-25,4.5000E-26
9.2880E-07,6.0700E-25,4.6000E-26
9.2900E-07,6.0500E-25,4.6000E-26
9.2920E-07,6.0100E-25,4.6000E-26
9.2940E-07,5.9900E-25,4.7000E-26
9.2960E-07,5.9600E-25,4.7000E-26
9.2980E-07,5.9400E-25,4.7000E-26
9.3000E-07,5.9000E-25,4.7000E-26
9.3020E-07,5.8700E-25,4.8000E-26
9.3040E-07,5.8400E-25,4.8000E-26
9.3060E-07,5.8200E-25,4.8000E-26
9.3080E-07,5.7800E-25,4.9000E-26
9.3100E-07,5.7500E-25,4.9000E-26
9.3120E-07,5.7300E-25,4.9000E-26
9.3140E-07,5.7000E-25,5.0000E-26
9.3160E-07,5.6700E-25,5.0000E-26
9.3180E-07,5.6400E-25,5.0000E-26
9.3200E-07,5.6200E-25,5.1000E-26
9.3220E-07,5.5800E-25,5.1000E-26
9.3240E-07,5.5500E-25,5.1000E-26
9.3260E-07,5.5200E-25,5.1000E-26
9.3280E-07,5.5000E-25,5.2000E-26
9.3300E-07,5.4800E-25,5.2000E-26
9.3320E-07,5.4400E-25,5.2000E-26
9.3340E-07,5.4100E-25,5.3000E-26
9.3360E-07,5.3700E-25,5.3000E-26
9.3380E-07,5.3500E-25,5.3000E-26
9.3400E-07,5.3200E-25,5.4000E-26
9.3420E-07,5.2900E-25,5.4000E-26
9.3440E-07,5.2500E-25,5.4000E-26
9.3460E-07,5.2300E-25,5.5000E-26
9.3480E-07,5.2000E-25,5.5000E-26
9.3500E-07,5.1700E-25,5.5000E-26
9.3520E-07,5.1300E-25,5.5000E-26
9.3540E-07,5.1000E-25,5.6000E-26
9.3560E-07,5.0700E-25,5.6000E-26
9.3580E-07,5.0400E-25,5.6000E-26
9.3600E-07,5.0300E-25,5.7000E-26
9.3620E-07,5.0000E-25,5.7000E-26
9.3640E-07,4.9800E-25,5.7000E-26
9.3660E-07,4.9600E-25,5.8000E-26
9.3680E-07,4.9200E-25,5.8000E-26
9.3700E-07,4.9000E-25,5.8000E-26
9.3720E-07,4.8600E-25,5.9000E-26
9.3740E-07,4.8400E-25,5.9000E-26
9.3760E-07,4.8000E-25,5.9000E-26
9.3780E-07,4.7800E-25,6.0000E-26
9.3800E-07,4.7500E-25,6.0000E-26
9.3820E-07,4.7300E-25,6.0000E-26
9.3840E-07,4.7100E-25,6.1000E-26
9.3860E-07,4.6800E-25,6.1000E-26
9.3880E-07,4.6500E-25,6.1000E-26
9.3900E-07,4.6200E-25,6.2000E-26
9.3920E-07,4.5900E-25,6.2000E-26
9.3940E-07,4.5700E-25,6.2000E-26
9.3960E-07,4.5400E-25,6.3000E-26
9.3980E-07,4.5300E-25,6.3000E-26
9.4000E-07,4.5000E-25,6.3000E-26
9.4020E-07,4.4800E-25,6.4000E-26
9.4040E-07,4.4500E-25,6.4000E-26
9.4060E-07,4.4200E-25,6.4000E-26
9.4080E-07,4.3800E-25,6.5000E-26
9.4100E-07,4.3600E-25,6.5000E-26
9.4120E-07,4.3400E-25,6.5000E-26
9.4140E-07,4.3200E-25,6.6000E-26
9.4160E-07,4.2800E-25,6.6000E-26
9.4180E-07,4.2600E-25,6.6000E-26
9.4200E-07,4.2300E-25,6.7000E-26
9.4220E-07,4.2000E-25,6.7000E-26
9.4240E-07,4.1900E-25,6.7000E-26
9.4260E-07,4.1500E-25,6.8000E-26
9.4280E-07,4.1100E-25,6.8000E-26
9.4300E-07,4.1000E-25,6.8000E-26
9.4320E-07,4.0800E-25,6.9000E-26
9.4340E-07,4.0500E-25,6.9000E-26
9.4360E-07,4.0300E-25,6.9000E-26
9.4380E-07,4.0100E-25,7.0000E-26
9.4400E-07,3.9900E-25,7.0000E-26
9.4420E-07,3.9700E-25,7.1000E-26
9.4440E-07,3.9300E-25,7.1000E-26
9.4460E-07,3.9100E-25,7.1000E-26
9.4480E-07,3.8900E-25,7.2000E-26
9.4500E-07,3.8600E-25,7.2000E-26
9.4520E-07,3.8400E-25,7.2000E-26
9.4540E-07,3.8100E-25,7.2000E-26
9.4560E-07,3.7900E-25,7.3000E-26
9.4580E-07,3.7800E-25,7.3000E-26
9.4600E-07,3.7500E-25,7.4000E-26
9.4620E-07,3.7300E-25,7.4000E-26
9.4640E-07,3.6800E-25,7.4000E-26
9.4660E-07,3.6600E-25,7.4000E-26
9.4680E-07,3.6300E-25,7.5000E-26
9.4700E-07,3.6000E-25,7.5000E-26
9.4720E-07,3.5900E-25,7.5000E-26
9.4740E-07,3.5800E-25,7.6000E-26
9.4760E-07,3.5600E-25,7.6000E-26
9.4780E-07,3.5500E-25,7.7000E-26
9.4800E-07,3.5400E-25,7.8000E-26
9.4820E-07,3.5100E-25,7.8000E-26
9.4840E-07,3.5100E-25,7.9000E-26
9.4860E-07,3.4900E-25,7.9000E-26
9.4880E-07,3.4700E-25,7.9000E-26
9.4900E-07,3.4500E-25,8.0000E-26
9.4920E-07,3.4400E-25,8.1000E-26
9.4940E-07,3.4400E-25,8.1000E-26
9.4960E-07,3.4300E-25,8.2000E-26
9.4980E-07,3.4300E-25,8.3000E-26
9.5000E-07,3.4200E-25,8.4000E-26
9.5020E-07,3.4100E-25,8.4000E-26
9.5040E-07,3.4100E-25,8.5000E-26
9.5060E-07,3.3900E-25,8.6000E-26
9.5080E-07,3.3800E-25,8.6000E-26
9.5100E-07,3.3700E-25,8.7000E-26
9.5120E-07,3.3600E-25,8.8000E-26
9.5140E-07,3.3500E-25,8.8000E-26
9.5160E-07,3.3500E-25,8.9000E-26
9.5180E-07,3.3400E-25,9.0000E-26
9.5200E-07,3.3400E-25,9.1000E-26
9.5220E-07,3.3400E-25,9.2000E-26
9.5240E-07,3.3400E-25,9.3000E-26
9.5260E-07,3.3500E-25,9.4000E-26
9.5280E-07,3.3400E-25,9.5000E-26
9.5300E-07,3.3400E-25,9.6000E-26
9.5320E-07,3.3400E-25,9.7000E-26
9.5340E-07,3.3200E-25,9.8000E-26
9.5360E-07,3.3400E-25,9.9000E-26
9.5380E-07,3.3400E-25,1.0000E-25
9.5400E-07,3.3400E-25,1.0200E-25
9.5420E-07,3.3500E-25,1.0300E-25
9.5440E-07,3.3500E-25,1.0400E-25
9.5460E-07,3.3700E-25,1.0600E-25
9.5480E-07,3.3800E-25,1.0700E-25
9.5500E-07,3.3900E-25,1.0900E-25
9.5520E-07,3.3900E-25,1.1000E-25
9.5540E-07,3.3900E-25,1.1100E-25
9.5560E-07,3.3900E-25,1.1200E-25
9.5580E-07,3.4100E-25,1.1400E-25
9.5600E-07,3.4000E-25,1.1500E-25
9.5620E-07,3.4100E-25,1.1700E-25
9.5640E-07,3.4100E-25,1.1800E-25
9.5660E-07,3.4300E-25,1.2000E-25
9.5680E-07,3.4400E-25,1.2100E-25
9.5700E-07,3.4400E-25,1.2300E-25
9.5720E-07,3.4400E-25,1.2400E-25
9.5740E-07,3.4500E-25,1.2600E-25
9.5760E-07,3.4500E-25,1.2700E-25
9.5780E-07,3.4800E-25,1.2900E-25
9.5800E-07,3.4900E-25,1.3100E-25
9.5820E-07,3.4800E-25,1.3300E-25
9.5840E-07,3.5000E-25,1.3500E-25
9.5860E-07,3.5000E-25,1.3600E-25
9.5880E-07,3.5100E-25,1.3800E-25
9.5900E-07,3.5200E-25,1.4000E-25
9.5920E-07,3.5300E-25,1.4200E-25
9.5940E-07,3.5400E-25,1.4400E-25
9.5960E-07,3.5400E-25,1.4500E-25
9.5980E-07,3.5500E-25,1.4700E-25
9.6000E-07,3.5500E-25,1.4900E-25
9.6020E-07,3.5600E-25,1.5100E-25
9.6040E-07,3.5600E-25,1.5200E-25
9.6060E-07,3.5600E-25,1.5400E-25
9.6080E-07,3.5700E-25,1.5600E-25
9.6100E-07,3.5900E-25,1.5900E-25
9.6120E-07,3.5900E-25,1.6000E-25
9.6140E-07,3.5900E-25,1.6200E-25
9.6160E-07,3.6100E-25,1.6500E-25
9.6180E-07,3.6200E-25,1.6700E-25
9.6200E-07,3.6100E-25,1.6800E-25
9.6220E-07,3.6300E-25,1.7100E-25
9.6240E-07,3.6500E-25,1.7400E-25
9.6260E-07,3.6600E-25,1.7600E-25
9.6280E-07,3.6700E-25,1.7800E-25
9.6300E-07,3.6600E-25,1.8000E-25
9.6320E-07,3.7200E-25,1.8500E-25
9.6340E-07,3.6800E-25,1.8500E-25
9.6360E-07,3.7300E-25,1.8900E-25
9.6380E-07,3.7400E-25,1.9200E-25
9.6400E-07,3.7500E-25,1.9400E-25
9.6420E-07,3.7600E-25,1.9700E-25
9.6440E-07,3.7600E-25,1.9900E-25
9.6460E-07,3.7800E-25,2.0200E-25
9.6480E-07,3.7900E-25,2.0500E-25
9.6500E-07,3.8000E-25,2.0800E-25
9.6520E-07,3.8100E-25,2.1000E-25
9.6540E-07,3.8200E-25,2.1300E-25
9.6560E-07,3.8400E-25,2.1600E-25
9.6580E-07,3.8400E-25,2.1900E-25
9.6600E-07,3.8700E-25,2.2300E-25
9.6620E-07,3.8800E-25,2.2600E-25
9.6640E-07,3.9100E-25,2.3000E-25
9.6660E-07,3.9300E-25,2.3300E-25
9.6680E-07,3.9500E-25,2.3700E-25
9.6700E-07,3.9800E-25,2.4100E-25
9.6720E-07,4.0100E-25,2.4600E-25
9.6740E-07,4.0500E-25,2.5100E-25
9.6760E-07,4.0700E-25,2.5500E-25
9.6780E-07,4.1200E-25,2.6100E-25
9.6800E-07,4.1700E-25,2.6600E-25
9.6820E-07,4.2200E-25,2.7300E-25
9.6840E-07,4.2800E-25,2.8000E-25
9.6860E-07,4.3600E-25,2.8800E-25
9.6880E-07,4.4400E-25,2.9600E-25
9.6900E-07,4.5200E-25,3.0500E-25
9.6920E-07,4.6400E-25,3.1600E-25
9.6940E-07,4.7600E-25,3.2800E-25
9.6960E-07,4.9100E-25,3.4100E-25
9.6980E-07,5.0600E-25,3.5600E-25
9.7000E-07,5.2500E-25,3.7200E-25
9.7020E-07,5.4400E-25,3.9000E-25
9.7040E-07,5.6900E-25,4.1300E-25
9.7060E-07,5.9500E-25,4.3600E-25
9.7080E-07,6.2700E-25,4.6400E-25
9.7100E-07,6.5900E-25,4.9300E-25
9.7120E-07,6.9700E-25,5.2700E-25
9.7140E-07,7.3900E-25,5.6500E-25
9.7160E-07,8.1600E-25,6.3000E-25
9.7180E-07,8.7100E-25,6.7900E-25
9.7200E-07,9.3100E-25,7.3400E-25
9.7220E-07,9.9800E-25,7.9500E-25
9.7240E-07,1.0650E-24,8.5700E-25
9.7260E-07,1.1370E-24,9.2500E-25
9.7280E-07,1.2100E-24,9.9400E-25
9.7300E-07,1.2870E-24,1.0680E-24
9.7320E-07,1.3580E-24,1.1390E-24
9.7340E-07,1.4310E-24,1.2130E-24
9.7360E-07,1.5770E-24,1.3510E-24
9.7380E-07,1.6630E-24,1.4390E-24
9.7400E-07,1.9090E-24,1.6690E-24
9.7420E-07,2.0030E-24,1.7700E-24
9.7440E-07,2.0880E-24,1.8640E-24
9.7460E-07,2.1670E-24,1.9550E-24
9.7480E-07,2.2320E-24,2.0340E-24
9.7500E-07,2.3050E-24,2.1230E-24
9.7520E-07,2.3630E-24,2.1980E-24
9.7540E-07,2.4120E-24,2.2670E-24
9.7560E-07,2.4630E-24,2.3390E-24
9.7580E-07,2.4990E-24,2.3980E-24
9.7600E-07,2.5270E-24,2.4500E-24
9.7620E-07,2.5480E-24,2.4960E-24
9.7640E-07,2.5780E-24,2.5510E-24
9.7660E-07,2.5850E-24,2.5850E-24
9.7680E-07,2.5850E-24,2.6120E-24
9.7700E-07,2.5990E-24,2.6540E-24
9.7720E-07,2.5850E-24,2.6670E-24
9.7740E-07,2.5700E-24,2.6780E-24
9.7760E-07,2.5480E-24,2.6830E-24
9.7780E-07,2.5270E-24,2.6880E-24
9.7800E-07,2.4990E-24,2.6850E-24
9.7820E-07,2.4690E-24,2.6810E-24
9.7840E-07,2.4280E-24,2.6630E-24
9.7860E-07,2.3760E-24,2.6340E-24
9.7880E-07,2.3270E-24,2.6050E-24
9.7900E-07,2.2760E-24,2.5740E-24
9.7920E-07,2.2050E-24,2.5200E-24
